"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1903490362108510296","Sat Mar 22 16:54:02 +0000 2025","0","wallahi didn't expect i'll live my collage prime time in NEO ORBA?!? #TolakRevisiUUTNI #TolakRUUPolri #IndonesiaGelap","1903490362108510296","","","en","Mars","0","0","0","https://x.com/nanas_oldman/status/1903490362108510296","1155331837540982784","nanas_oldman"
"1902999676296761503","Sat Mar 22 16:54:01 +0000 2025","0","@ppnara_blossom #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490361261265213","","ppnara_blossom","qme","","0","0","0","https://x.com/dgkaFjr/status/1903490361261265213","1812289590218436608","dgkaFjr"
"1903310693098504642","Sat Mar 22 16:54:00 +0000 2025","0","@convomf #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903490357356359955","","convomf","qme","","0","0","0","https://x.com/nvlinamutiara/status/1903490357356359955","1859965514543681536","nvlinamutiara"
"1903407909641355311","Sat Mar 22 16:54:00 +0000 2025","0","@reallynesaurus #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiTNI #IndonesiaGelap #PeringatanDarurat #ArtistBersuara","1903490354181235038","","reallynesaurus","qme","Airr","0","0","0","https://x.com/thiaaayie/status/1903490354181235038","1677946137863671814","thiaaayie"
"1903489534349975994","Sat Mar 22 16:53:59 +0000 2025","0","@wonwoopsies #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490350943244326","","wonwoopsies","qme","shua's heart🪷","0","0","0","https://x.com/f4irypollen/status/1903490350943244326","1612212748032823297","f4irypollen"
"1903490337928310930","Sat Mar 22 16:53:56 +0000 2025","0","Tuhan... Lawan sampai menang! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490337928310930","","","in","Indonesia ","0","0","0","https://x.com/sosrsaparila/status/1903490337928310930","1236578218032824320","sosrsaparila"
"1903465640440316026","Sat Mar 22 16:53:55 +0000 2025","0","@abcdefghellowz #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490333406904687","","abcdefghellowz","qme","rbuy (boong) ","0","0","0","https://x.com/creeamsoup/status/1903490333406904687","1530910308851535873","creeamsoup"
"1902751080292995355","Sat Mar 22 16:53:55 +0000 2025","0","@txtdaribonedo kalau pelakuny muslim sih dahlah islam ktp trus pancasila cuman slogan doang nih tnpa penerapan #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil","1903490332765175953","","txtdaribonedo","in","","0","0","0","https://x.com/aien3fpe/status/1903490332765175953","1635949397958856704","aien3fpe"
"1903059231735157173","Sat Mar 22 16:53:54 +0000 2025","0","@yourbaemezmes07 #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490330386952661","","yourbaemezmes07","qme","Indonesia","0","0","0","https://x.com/potacchippu/status/1903490330386952661","1424652042","potacchippu"
"1903474491726176612","Sat Mar 22 16:53:53 +0000 2025","0","@mhnmil SOTOY BEUT DIA LI #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903490327530570168","","mhnmil","in","","0","0","0","https://x.com/haibarayai/status/1903490327530570168","1772679057383235584","haibarayai"
"1903432934511575172","Sat Mar 22 16:53:53 +0000 2025","0","@KanaFatin #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490325047574957","","KanaFatin","qme","Jakarta, Indonesia","0","0","0","https://x.com/itznez3/status/1903490325047574957","1480439754743156736","itznez3"
"1903465640440316026","Sat Mar 22 16:53:51 +0000 2025","0","@abcdefghellowz #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490318835802293","","abcdefghellowz","qme","loving haechan 24/7 ♡","0","0","0","https://x.com/gurllyxyz/status/1903490318835802293","1705862687308365824","gurllyxyz"
"1903412913060385252","Sat Mar 22 16:53:51 +0000 2025","0","@moonlitquilll #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490318148001944","","moonlitquilll","qme","","0","0","0","https://x.com/adore_yoonn/status/1903490318148001944","1118175170705772544","adore_yoonn"
"1903442418017661204","Sat Mar 22 16:53:51 +0000 2025","0","@dysradys_ #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiTNI","1903490315786567793","","dysradys_","qme","","0","0","0","https://x.com/iyayannn/status/1903490315786567793","1280462829976342529","iyayannn"
"1902784811732963526","Sat Mar 22 16:53:50 +0000 2025","0","@MurtadhaOne1 #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #Tolakruukejaksaan","1903490313668407335","","MurtadhaOne1","qme","","0","0","0","https://x.com/Amelli_12/status/1903490313668407335","1881305814964801536","Amelli_12"
"1902912625253687465","Sat Mar 22 16:53:50 +0000 2025","0","@avosunflo Pemerintah nggak mikirin perasaan kita masak seenaknya ngambil kebahagiaan orang #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490312280133688","","avosunflo","in","","0","0","0","https://x.com/adekriiiinn/status/1903490312280133688","1878070876094283776","adekriiiinn"
"1903443542728745372","Sat Mar 22 16:53:49 +0000 2025","0","@saegusayang thank you! style art nya cakep bgt &gt;_&lt; #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903490310635978947","","saegusayang","en","she • 23↥","0","0","0","https://x.com/cyuzuru/status/1903490310635978947","2494233546","cyuzuru"
"1903490309314711698","Sat Mar 22 16:53:49 +0000 2025","0","JANGAN LENGAH GUYS!! TURUT BERDUKA CITA ATAS MATINYA REFORMASI! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490309314711698","","","in","","0","0","0","https://x.com/KOeyanz/status/1903490309314711698","1330343980429701121","KOeyanz"
"1903487468676297006","Sat Mar 22 16:53:49 +0000 2025","0","@akeyylaa SIAPA YANG HBD GANTENG?? #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903490308018749814","","akeyylaa","in","","0","1","0","https://x.com/mhnmil/status/1903490308018749814","1530805375188234240","mhnmil"
"1903091868939989091","Sat Mar 22 16:53:48 +0000 2025","0","@Shio_gapake_may @katsumikaiya #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap","1903490303673409867","","Shio_gapake_may","qme","17🎀✨","0","0","0","https://x.com/Nanayyuui/status/1903490303673409867","1701596500487454721","Nanayyuui"
"1903440638517125433","Sat Mar 22 16:53:48 +0000 2025","0","@umugosh #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #DarkIndonesia #KembalikanTNIkeBarak","1903490303237206418","","umugosh","qme","정원 & 선우","0","0","0","https://x.com/hayejoos/status/1903490303237206418","1543911899305496576","hayejoos"
"1903359934214934843","Sat Mar 22 16:53:45 +0000 2025","0","@liakuart #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490291543539955","","liakuart","qme","nomin world","0","0","0","https://x.com/nominalaa/status/1903490291543539955","1393302091980886016","nominalaa"
"1902909364190711824","Sat Mar 22 16:53:44 +0000 2025","0","@kayoshiii #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903490288464875735","","kayoshiii","qme","braw!","0","0","0","https://x.com/z_5_0_5_z/status/1903490288464875735","1509267136673243139","z_5_0_5_z"
"1903431465729433727","Sat Mar 22 16:53:43 +0000 2025","0","@deeewtee #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri","1903490284320927883","","deeewtee","qme","","0","0","0","https://x.com/blueberrty/status/1903490284320927883","1390907426350665731","blueberrty"
"1903126100454310030","Sat Mar 22 16:53:39 +0000 2025","1","@saelililili #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap","1903490267086455170","","saelililili","qme","","0","0","0","https://x.com/goldbrry/status/1903490267086455170","1056491934355574784","goldbrry"
"1903476045669659102","Sat Mar 22 16:53:39 +0000 2025","0","@listlessspirit #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490265492656405","","listlessspirit","qme","rbuy (boong) ","0","0","0","https://x.com/creeamsoup/status/1903490265492656405","1530910308851535873","creeamsoup"
"1903480594928894460","Sat Mar 22 16:53:38 +0000 2025","3","@Joen_bam @tanyakanrl bilangnya mau ngurusin negara aja kok sempet nambahin bullyan si dongo #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap","1903490263554875769","","Joen_bam","in","","0","1","0","https://x.com/toobroketoodump/status/1903490263554875769","1589908759475736576","toobroketoodump"
"1903273158859428100","Sat Mar 22 16:53:37 +0000 2025","0","@H16seize #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap","1903490258815365126","","H16seize","qme","","0","0","0","https://x.com/4ngel1nnn__/status/1903490258815365126","1656515314350428160","4ngel1nnn__"
"1903081862786089080","Sat Mar 22 16:53:37 +0000 2025","1","@yelqan Lawan sampai menang! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490258525929935","","yelqan","in","Indonesia ","0","0","1","https://x.com/sosrsaparila/status/1903490258525929935","1236578218032824320","sosrsaparila"
"1903048373021839607","Sat Mar 22 16:53:35 +0000 2025","0","@tee_lvre #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490252024791176","","tee_lvre","qme","","0","0","1","https://x.com/dbornjer/status/1903490252024791176","1881151880954613760","dbornjer"
"1903008693643350465","Sat Mar 22 16:53:31 +0000 2025","0","@winnythanaa #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490232206647575","","winnythanaa","qme","","0","0","0","https://x.com/dgkaFjr/status/1903490232206647575","1812289590218436608","dgkaFjr"
"1903379384032985428","Sat Mar 22 16:53:16 +0000 2025","0","@robinszon Lawan sampai menang! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490169870877004","","robinszon","in","Indonesia ","0","0","1","https://x.com/sosrsaparila/status/1903490169870877004","1236578218032824320","sosrsaparila"
"1903490165445910665","Sat Mar 22 16:53:15 +0000 2025","0","deym bro gilak kali htnya turun drastiss. ayo naikkin lagi ht nya manteman!! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490165445910665","","","in","","0","0","1","https://x.com/Syl_Sylviaa/status/1903490165445910665","1528661774782066688","Syl_Sylviaa"
"1903437435549143484","Sat Mar 22 16:53:15 +0000 2025","0","@Raaa_Nanon #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap","1903490165211103725","","Raaa_Nanon","qme","#ปอนด์ภูวินทร์ ♡","0","0","0","https://x.com/ppnaraved/status/1903490165211103725","1548217450193305600","ppnaraved"
"1903437435549143484","Sat Mar 22 16:53:13 +0000 2025","0","@Raaa_Nanon #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490156730134707","","Raaa_Nanon","qme","","0","0","0","https://x.com/cimoorrry/status/1903490156730134707","1313856630182699010","cimoorrry"
"1903110156864606256","Sat Mar 22 16:53:12 +0000 2025","0","@honpiich #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490155417313381","","honpiich","qme","nomin world","0","0","0","https://x.com/nominalaa/status/1903490155417313381","1393302091980886016","nominalaa"
"1903488339438936490","Sat Mar 22 16:53:11 +0000 2025","0","@sek4yy Siapp #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903490148207378535","","sek4yy","in","","0","0","1","https://x.com/mhnmil/status/1903490148207378535","1530805375188234240","mhnmil"
"1903490147574042792","Sat Mar 22 16:53:10 +0000 2025","0","Asli gila. Ayo terus naikkan!! #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan #ArtistBersuara","1903490147574042792","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Bodoamat76_/status/1903490147574042792","1327523590560890881","Bodoamat76_"
"1903490138719838612","Sat Mar 22 16:53:08 +0000 2025","0","Jangan kendor kita warga negara punya hak untuk hidup aman dan adil di negara ini #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #MECIMA_NOT_PROfessional #MECIMA_NOT_PROfessional #MECIMA_NOT_PROfessional #MECIMA_NOT_PROfessional https://t.co/AXojC3IXbY","1903490138719838612","https://pbs.twimg.com/media/GmqOLGmbkAA8oj5.jpg","","in","EXO DAY6 EAJ","0","0","0","https://x.com/exoloveone_/status/1903490138719838612","1689509130762096640","exoloveone_"
"1903144792537907264","Sat Mar 22 16:53:08 +0000 2025","0","@nct_menfess #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #Tolakruukejaksaan","1903490136421359690","","nct_menfess","qme","suka cowo gemas","0","0","0","https://x.com/RJNyas/status/1903490136421359690","1509471145510469635","RJNyas"
"1903465640440316026","Sat Mar 22 16:53:07 +0000 2025","0","@abcdefghellowz #TolakRevisiUUTNI #TolakRUUTNI #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #peringatandarurat #IndonesiaGelap","1903490132629766531","","abcdefghellowz","qme","","0","0","0","https://x.com/gf_winmeta/status/1903490132629766531","1901888839729438720","gf_winmeta"
"1903314123951403217","Sat Mar 22 16:53:05 +0000 2025","0","@chrisswifes #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490126606635276","","chrisswifes","qme","","0","0","0","https://x.com/jwwiinee/status/1903490126606635276","1809913798939258880","jwwiinee"
"1903490123217740069","Sat Mar 22 16:53:05 +0000 2025","0","#TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap https://t.co/6ExKhQAQpd","1903490123217740069","https://pbs.twimg.com/media/GmqOK2ZaYAAxo6f.jpg","","qme","rest","0","0","1","https://x.com/lullabbyou/status/1903490123217740069","1373373436395855873","lullabbyou"
"1902948537178132523","Sat Mar 22 16:53:04 +0000 2025","0","@fourtooth #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #Tolakruukejaksaan","1903490120722067556","","fourtooth","qme","","0","0","0","https://x.com/eil0veu/status/1903490120722067556","1697210001977487360","eil0veu"
"1903464943237886132","Sat Mar 22 16:53:03 +0000 2025","0","@4chen4ta kalau boleh jujur aku udah lelah #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan","1903490116401938703","","4chen4ta","in","🖤🤍🎸🦈🧡🩵","0","1","1","https://x.com/arcticociean/status/1903490116401938703","1583467707194040320","arcticociean"
"1903490111117115901","Sat Mar 22 16:53:02 +0000 2025","0","#GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri","1903490111117115901","","","qht","","0","0","0","https://x.com/blueberrty/status/1903490111117115901","1390907426350665731","blueberrty"
"1903410289405796612","Sat Mar 22 16:53:00 +0000 2025","0","@chiccikz Lawan #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiTNI #IndonesiaGelap #PeringatanDarurat","1903490103580000754","","chiccikz","en","","0","0","0","https://x.com/natshuuya/status/1903490103580000754","1321409506027343872","natshuuya"
"1902942642687840709","Sat Mar 22 16:52:59 +0000 2025","0","@__lidd__ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903490099784106087","","__lidd__","qme","","0","0","0","https://x.com/nvlinamutiara/status/1903490099784106087","1859965514543681536","nvlinamutiara"
"1903429097445011873","Sat Mar 22 16:52:59 +0000 2025","0","@bl00mbearer tysm! semoga camell dan sign nya pulang pity ijo dan menang rate of di akun cia aamiin #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903490097674338717","","bl00mbearer","in","she • 23↥","0","0","0","https://x.com/cyuzuru/status/1903490097674338717","2494233546","cyuzuru"
"1902916817905193124","Sat Mar 22 16:52:57 +0000 2025","0","@peachymgvrs #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903490092838396011","","peachymgvrs","qme","","0","0","0","https://x.com/simjaeyun1009/status/1903490092838396011","1876226607196913664","simjaeyun1009"
"1903465640440316026","Sat Mar 22 16:52:57 +0000 2025","0","@abcdefghellowz #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap","1903490090846032241","","abcdefghellowz","qme","akun berisik","0","0","0","https://x.com/bungeoppang99_/status/1903490090846032241","1434165042581315587","bungeoppang99_"
"1903408283060486544","Sat Mar 22 16:52:57 +0000 2025","0","@rolasann #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiTNI #IndonesiaGelap","1903490090183352712","","rolasann","qme","they/them","0","0","0","https://x.com/leondmr_/status/1903490090183352712","1820026128855416832","leondmr_"
"1903490067093663855","Sat Mar 22 16:52:51 +0000 2025","22","YOK BISA TEMBUSIN 1JT LAGI ! ! ! JANGAN KASIH KENDOR ! NO JUSTICE NO PEACE FUCK THE POLICE #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #SupremasiSipilTetapTerjaga","1903490067093663855","","","in","ً","0","41","28","https://x.com/who_aim01/status/1903490067093663855","1509897126259884033","who_aim01"
"1903110156864606256","Sat Mar 22 16:52:50 +0000 2025","0","@honpiich #IndonesiaGelap #IndonesiaMakinGelap #IndonesiaGelap2025 #IndonesiaGelapJilid2 #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #SupremasiSipil #GagalkanRUUTNI #CabutRUUTNI","1903490063033639044","","honpiich","qme","","0","0","0","https://x.com/HappyHpyyyy/status/1903490063033639044","1634632321268879360","HappyHpyyyy"
"1902986127679848668","Sat Mar 22 16:52:50 +0000 2025","0","@chichafrancisca Lawan sampai menang! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490062148636868","","chichafrancisca","in","Indonesia ","0","0","1","https://x.com/sosrsaparila/status/1903490062148636868","1236578218032824320","sosrsaparila"
"1903438305171263733","Sat Mar 22 16:52:49 +0000 2025","1","@kozukeniee #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490058147291621","","kozukeniee","qme","","0","0","1","https://x.com/jwwiinee/status/1903490058147291621","1809913798939258880","jwwiinee"
"1903288735904780753","Sat Mar 22 16:52:49 +0000 2025","0","@valdacimolnrvt #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI","1903490057597849845","","valdacimolnrvt","qme","","0","0","0","https://x.com/Parkdee1211659/status/1903490057597849845","1737720705540935680","Parkdee1211659"
"1903296120014639130","Sat Mar 22 16:52:49 +0000 2025","0","@Jeanethvy #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI #Peringatandarurat #IndonesiaGelap #IndonesiaMakinGelap","1903490057027424314","","Jeanethvy","qme","aku dimana","0","0","0","https://x.com/kevlar_Lev00/status/1903490057027424314","1646386218723319810","kevlar_Lev00"
"1903442418017661204","Sat Mar 22 16:52:48 +0000 2025","0","@dysradys_ Ya ampun lucu banget gambar makasih buat art rafflenya. Izin ikut meramaikan!! SEMANGATT TERUSSS #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiTNI","1903490053650907138","","dysradys_","in","Owen Knight's♡","0","0","0","https://x.com/peacockswllowtl/status/1903490053650907138","1542764940825464832","peacockswllowtl"
"1903490048471040359","Sat Mar 22 16:52:47 +0000 2025","0","sebentar iyh.. aku sdh mulai mengantuk #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490048471040359","","","in","perthsanta narak narak ","0","0","0","https://x.com/lovaaapon/status/1903490048471040359","1877355569746685952","lovaaapon"
"1903050048922915246","Sat Mar 22 16:52:45 +0000 2025","0","@_pangpond01 Adil untuk kelompok sendiri #GagalkanRUUTNI #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil #TolakRUUPolri #TolakRUUKejaksaan #ArtistBersuara","1903490042192183463","","_pangpond01","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Bodoamat76_/status/1903490042192183463","1327523590560890881","Bodoamat76_"
"1903035577072783428","Sat Mar 22 16:52:44 +0000 2025","0","@WARD0507 Ayo diramaikan! #CabutRUUTNI #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap","1903490038123712849","","WARD0507","in","she/her // comms: OPEN","0","0","0","https://x.com/_arafui/status/1903490038123712849","1404034375","_arafui"
"1903480594928894460","Sat Mar 22 16:52:43 +0000 2025","1","@LusciousMajor @tanyakanrl #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490033723793560","","LusciousMajor","qme","hybe/sm stan dni","0","0","0","https://x.com/renebxebxe/status/1903490033723793560","1410969615451099141","renebxebxe"
"1903413708896010666","Sat Mar 22 16:52:41 +0000 2025","0","@kuciingbulan #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiTNI #IndonesiaGelap #PeringatanDarurat #ArtistBersuara","1903490023884038239","","kuciingbulan","qme","Hong Kong","0","0","0","https://x.com/tsuzurahibi/status/1903490023884038239","1507849173747769346","tsuzurahibi"
"1902733403234963789","Sat Mar 22 16:52:41 +0000 2025","0","@humaniesproject TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490021900042335","","humaniesproject","fi","it was just svt and me☆","0","0","0","https://x.com/thevoyvinn/status/1903490021900042335","1417000978599976963","thevoyvinn"
"1903444343341424699","Sat Mar 22 16:52:40 +0000 2025","0","@leondmr_ #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan","1903490019198963913","","leondmr_","qme","","0","0","0","https://x.com/goldbrry/status/1903490019198963913","1056491934355574784","goldbrry"
"1903472563667484956","Sat Mar 22 16:52:39 +0000 2025","0","@ppnarawinchi selamat beristirahat ya #GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil","1903490017462562976","","ppnarawinchi","in","","0","0","0","https://x.com/hawjungDunk/status/1903490017462562976","1808897152388902918","hawjungDunk"
